Datetime,DiffuseFlows
9/29/2017 20:00,0.078
9/29/2017 20:10,0.078
9/29/2017 20:20,0.082
9/29/2017 20:30,0.067
9/29/2017 20:40,0.082
9/29/2017 20:50,0.085
9/29/2017 21:00,0.107
9/29/2017 21:10,0.111
9/29/2017 21:20,0.052
9/29/2017 21:30,0.082
9/29/2017 21:40,0.089
9/29/2017 21:50,0.115
9/29/2017 22:00,0.085
9/29/2017 22:10,0.074
9/29/2017 22:20,0.082
9/29/2017 22:30,0.093
9/29/2017 22:40,0.1
9/29/2017 22:50,0.063
9/29/2017 23:00,0.07
9/29/2017 23:10,0.074
9/29/2017 23:20,0.093
9/29/2017 23:30,0.1
9/29/2017 23:40,0.122
9/29/2017 23:50,0.115
9/30/2017 0:00,0.126
9/30/2017 0:10,0.104
9/30/2017 0:20,0.107
9/30/2017 0:30,0.133
9/30/2017 0:40,0.082
9/30/2017 0:50,0.096
9/30/2017 1:00,0.126
9/30/2017 1:10,0.122
9/30/2017 1:20,0.148
9/30/2017 1:30,0.111
9/30/2017 1:40,0.122
9/30/2017 1:50,0.104
9/30/2017 2:00,0.144
9/30/2017 2:10,0.17
9/30/2017 2:20,0.122
9/30/2017 2:30,0.13
9/30/2017 2:40,0.115
9/30/2017 2:50,0.133
9/30/2017 3:00,0.107
9/30/2017 3:10,0.126
9/30/2017 3:20,0.119
9/30/2017 3:30,0.137
9/30/2017 3:40,0.133
9/30/2017 3:50,0.137
9/30/2017 4:00,0.122
9/30/2017 4:10,0.122
9/30/2017 4:20,0.126
9/30/2017 4:30,0.104
9/30/2017 4:40,0.152
9/30/2017 4:50,0.163
9/30/2017 5:00,0.141
9/30/2017 5:10,0.126
9/30/2017 5:20,0.104
9/30/2017 5:30,0.089
9/30/2017 5:40,0.078
9/30/2017 5:50,0.133
9/30/2017 6:00,0.148
9/30/2017 6:10,0.104
9/30/2017 6:20,0.089
9/30/2017 6:30,0.133
9/30/2017 6:40,0.07
9/30/2017 6:50,0.107
9/30/2017 7:00,1.104
9/30/2017 7:10,1.378
9/30/2017 7:20,4.583
9/30/2017 7:30,12.12
9/30/2017 7:40,23.46
9/30/2017 7:50,37.77
9/30/2017 8:00,51.99
9/30/2017 8:10,49.98
9/30/2017 8:20,58.44
9/30/2017 8:30,77.4
9/30/2017 8:40,106.2
9/30/2017 8:50,117.3
9/30/2017 9:00,147.8
9/30/2017 9:10,126.6
9/30/2017 9:20,132.5
9/30/2017 9:30,113.6
9/30/2017 9:40,151.2
9/30/2017 9:50,167.9
9/30/2017 10:00,142.9
9/30/2017 10:10,102.9
9/30/2017 10:20,118
9/30/2017 10:30,83.7
9/30/2017 10:40,84.3
9/30/2017 10:50,95.5
9/30/2017 11:00,81.5
9/30/2017 11:10,74.5
9/30/2017 11:20,62.47
9/30/2017 11:30,63.18
9/30/2017 11:40,61.12
9/30/2017 11:50,61.6
9/30/2017 12:00,59.99
9/30/2017 12:10,57.71
9/30/2017 12:20,54.02
9/30/2017 12:30,53.94
9/30/2017 12:40,52.32
9/30/2017 12:50,51.47
9/30/2017 13:00,50.83
9/30/2017 13:10,51.65
9/30/2017 13:20,51.95
9/30/2017 13:30,51.03
9/30/2017 13:40,50.33
9/30/2017 13:50,51.48
9/30/2017 14:00,51.68
9/30/2017 14:10,51.39
9/30/2017 14:20,50.61
9/30/2017 14:30,50.43
9/30/2017 14:40,51.6
9/30/2017 14:50,53.92
9/30/2017 15:00,54.01
9/30/2017 15:10,56.04
9/30/2017 15:20,58.64
9/30/2017 15:30,63.49
9/30/2017 15:40,70.2
9/30/2017 15:50,74.6
9/30/2017 16:00,70.6
9/30/2017 16:10,57.6
9/30/2017 16:20,55.44
9/30/2017 16:30,57.89
9/30/2017 16:40,52.34
9/30/2017 16:50,50.85
9/30/2017 17:00,47.97
9/30/2017 17:10,50.46
9/30/2017 17:20,42.77
9/30/2017 17:30,38.04
9/30/2017 17:40,35.39
9/30/2017 17:50,32.76
9/30/2017 18:00,30.76
9/30/2017 18:10,30.9
9/30/2017 18:20,39.15
9/30/2017 18:30,48
9/30/2017 18:40,33.11
9/30/2017 18:50,10.2
9/30/2017 19:00,4.628
9/30/2017 19:10,1.389
9/30/2017 19:20,0.315
9/30/2017 19:30,0.096
9/30/2017 19:40,0.085
9/30/2017 19:50,0.096
9/30/2017 20:00,0.067
9/30/2017 20:10,0.093
9/30/2017 20:20,0.082
9/30/2017 20:30,0.082
9/30/2017 20:40,0.063
9/30/2017 20:50,0.107
9/30/2017 21:00,0.115
9/30/2017 21:10,0.074
9/30/2017 21:20,0.052
9/30/2017 21:30,0.122
9/30/2017 21:40,0.122
9/30/2017 21:50,0.082
9/30/2017 22:00,0.122
9/30/2017 22:10,0.119
9/30/2017 22:20,0.082
9/30/2017 22:30,0.082
9/30/2017 22:40,0.104
9/30/2017 22:50,0.111
9/30/2017 23:00,0.159
9/30/2017 23:10,0.085
9/30/2017 23:20,0.119
9/30/2017 23:30,0.152
9/30/2017 23:40,0.144
9/30/2017 23:50,0.115
10/1/2017 0:00,0.163
10/1/2017 0:10,0.137
10/1/2017 0:20,0.148
10/1/2017 0:30,0.167
10/1/2017 0:40,0.115
10/1/2017 0:50,0.133
10/1/2017 1:00,0.119
10/1/2017 1:10,0.096
10/1/2017 1:20,0.063
10/1/2017 1:30,0.122
10/1/2017 1:40,0.115
10/1/2017 1:50,0.115
10/1/2017 2:00,0.141
10/1/2017 2:10,0.144
10/1/2017 2:20,0.126
10/1/2017 2:30,0.104
10/1/2017 2:40,0.133
10/1/2017 2:50,0.115
10/1/2017 3:00,0.119
10/1/2017 3:10,0.174
10/1/2017 3:20,0.156
10/1/2017 3:30,0.107
10/1/2017 3:40,0.1
10/1/2017 3:50,0.1
10/1/2017 4:00,0.17
10/1/2017 4:10,0.107
10/1/2017 4:20,0.133
10/1/2017 4:30,0.104
10/1/2017 4:40,0.159
10/1/2017 4:50,0.119
10/1/2017 5:00,0.141
10/1/2017 5:10,0.107
10/1/2017 5:20,0.104
10/1/2017 5:30,0.119
10/1/2017 5:40,0.148
10/1/2017 5:50,0.152
10/1/2017 6:00,0.141
10/1/2017 6:10,0.096
10/1/2017 6:20,0.115
10/1/2017 6:30,0.107
10/1/2017 6:40,0.163
10/1/2017 6:50,0.17
10/1/2017 7:00,0.685
10/1/2017 7:10,2.271
10/1/2017 7:20,6.451
10/1/2017 7:30,11.81
10/1/2017 7:40,28.97
10/1/2017 7:50,33.19
10/1/2017 8:00,44.78
10/1/2017 8:10,62.27
10/1/2017 8:20,88.4
10/1/2017 8:30,100.8
10/1/2017 8:40,91.5
10/1/2017 8:50,57.21
10/1/2017 9:00,50.7
10/1/2017 9:10,51.58
10/1/2017 9:20,55.88
10/1/2017 9:30,58.27
10/1/2017 9:40,57.66
10/1/2017 9:50,56.72
10/1/2017 10:00,56.88
10/1/2017 10:10,59.46
10/1/2017 10:20,60.88
10/1/2017 10:30,64.63
10/1/2017 10:40,63.02
10/1/2017 10:50,57.33
10/1/2017 11:00,53.44
10/1/2017 11:10,52.35
10/1/2017 11:20,53.48
10/1/2017 11:30,57.39
10/1/2017 11:40,58.37
10/1/2017 11:50,61.49
10/1/2017 12:00,63.9
10/1/2017 12:10,64.16
10/1/2017 12:20,64.28
10/1/2017 12:30,61.61
10/1/2017 12:40,62.72
10/1/2017 12:50,66.38
10/1/2017 13:00,65.08
10/1/2017 13:10,70.4
10/1/2017 13:20,70.4
10/1/2017 13:30,65.43
10/1/2017 13:40,69.25
10/1/2017 13:50,68.09
10/1/2017 14:00,67.5
10/1/2017 14:10,102.3
10/1/2017 14:20,166
10/1/2017 14:30,181
10/1/2017 14:40,179.5
10/1/2017 14:50,196.7
10/1/2017 15:00,161.5
10/1/2017 15:10,101.3
10/1/2017 15:20,70.5
10/1/2017 15:30,63.46
10/1/2017 15:40,55.75
10/1/2017 15:50,50.38
10/1/2017 16:00,43.98
10/1/2017 16:10,40.3
10/1/2017 16:20,38.78
10/1/2017 16:30,38.25
10/1/2017 16:40,38.44
10/1/2017 16:50,37.75
10/1/2017 17:00,37.22
10/1/2017 17:10,38.92
10/1/2017 17:20,40.4
10/1/2017 17:30,41.74
10/1/2017 17:40,39.5
10/1/2017 17:50,34.05
10/1/2017 18:00,28.67
10/1/2017 18:10,30.07
10/1/2017 18:20,28.16
10/1/2017 18:30,30.57
10/1/2017 18:40,18.1
10/1/2017 18:50,7.85
10/1/2017 19:00,2.575
10/1/2017 19:10,0.637
10/1/2017 19:20,0.148
10/1/2017 19:30,0.089
10/1/2017 19:40,0.096
10/1/2017 19:50,0.052
10/1/2017 20:00,0.067
10/1/2017 20:10,0.056
10/1/2017 20:20,0.067
10/1/2017 20:30,0.104
10/1/2017 20:40,0.059
10/1/2017 20:50,0.089
10/1/2017 21:00,0.085
10/1/2017 21:10,0.104
10/1/2017 21:20,0.056
10/1/2017 21:30,0.082
10/1/2017 21:40,0.067
10/1/2017 21:50,0.104
10/1/2017 22:00,0.089
10/1/2017 22:10,0.067
10/1/2017 22:20,0.115
10/1/2017 22:30,0.089
10/1/2017 22:40,0.089
10/1/2017 22:50,0.104
10/1/2017 23:00,0.115
10/1/2017 23:10,0.089
10/1/2017 23:20,0.082
10/1/2017 23:30,0.096
10/1/2017 23:40,0.085
10/1/2017 23:50,0.067
10/2/2017 0:00,0.067
10/2/2017 0:10,0.085
10/2/2017 0:20,0.096
10/2/2017 0:30,0.056
10/2/2017 0:40,0.056
10/2/2017 0:50,0.089
10/2/2017 1:00,0.063
10/2/2017 1:10,0.093
10/2/2017 1:20,0.074
10/2/2017 1:30,0.07
10/2/2017 1:40,0.078
10/2/2017 1:50,0.063
10/2/2017 2:00,0.126
10/2/2017 2:10,0.122
10/2/2017 2:20,0.067
10/2/2017 2:30,0.126
10/2/2017 2:40,0.085
10/2/2017 2:50,0.067
10/2/2017 3:00,0.063
10/2/2017 3:10,0.1
10/2/2017 3:20,0.089
10/2/2017 3:30,0.093
10/2/2017 3:40,0.048
10/2/2017 3:50,0.152
10/2/2017 4:00,0.137
10/2/2017 4:10,0.104
10/2/2017 4:20,0.122
10/2/2017 4:30,0.156
10/2/2017 4:40,0.107
10/2/2017 4:50,0.093
10/2/2017 5:00,0.07
10/2/2017 5:10,0.089
10/2/2017 5:20,0.126
10/2/2017 5:30,0.085
10/2/2017 5:40,0.096
10/2/2017 5:50,0.082
10/2/2017 6:00,0.037
10/2/2017 6:10,0.063
10/2/2017 6:20,0.082
10/2/2017 6:30,0.111
10/2/2017 6:40,0.085
10/2/2017 6:50,0.074
10/2/2017 7:00,0.226
10/2/2017 7:10,1.16
10/2/2017 7:20,3.353
10/2/2017 7:30,7.44
10/2/2017 7:40,11.91
10/2/2017 7:50,25.46
10/2/2017 8:00,45.33
10/2/2017 8:10,46.82
10/2/2017 8:20,62.63
10/2/2017 8:30,84.2
10/2/2017 8:40,64.78
10/2/2017 8:50,75.7
10/2/2017 9:00,83.8
10/2/2017 9:10,110.5
10/2/2017 9:20,115.9
10/2/2017 9:30,136.3
10/2/2017 9:40,169.2
10/2/2017 9:50,150.4
10/2/2017 10:00,123.9
10/2/2017 10:10,103.8
10/2/2017 10:20,87.6
10/2/2017 10:30,87.3
10/2/2017 10:40,104
10/2/2017 10:50,138.3
10/2/2017 11:00,154.6
10/2/2017 11:10,174.6
10/2/2017 11:20,166
10/2/2017 11:30,184
10/2/2017 11:40,242.7
10/2/2017 11:50,261.3
10/2/2017 12:00,268.9
10/2/2017 12:10,303.6
10/2/2017 12:20,316.6
10/2/2017 12:30,330.6
10/2/2017 12:40,333.7
10/2/2017 12:50,322.7
10/2/2017 13:00,304.6
10/2/2017 13:10,320
10/2/2017 13:20,326.5
10/2/2017 13:30,327.4
10/2/2017 13:40,252.7
10/2/2017 13:50,203.3
10/2/2017 14:00,162.4
10/2/2017 14:10,199.4
10/2/2017 14:20,206.3
10/2/2017 14:30,135.3
10/2/2017 14:40,113.4
10/2/2017 14:50,108.8
10/2/2017 15:00,170
10/2/2017 15:10,146.5
10/2/2017 15:20,133.8
10/2/2017 15:30,160.4
10/2/2017 15:40,173.4
10/2/2017 15:50,157.2
10/2/2017 16:00,123
10/2/2017 16:10,103.9
10/2/2017 16:20,88.6
10/2/2017 16:30,75.9
10/2/2017 16:40,81.2
10/2/2017 16:50,86.4
10/2/2017 17:00,78.5
10/2/2017 17:10,82.3
10/2/2017 17:20,94.4
10/2/2017 17:30,91.4
10/2/2017 17:40,75.7
10/2/2017 17:50,65.19
10/2/2017 18:00,72.1
10/2/2017 18:10,63.5
10/2/2017 18:20,45.57
10/2/2017 18:30,21.72
10/2/2017 18:40,15.64
10/2/2017 18:50,6.994
10/2/2017 19:00,1.43
10/2/2017 19:10,0.333
10/2/2017 19:20,0.144
10/2/2017 19:30,0.063
10/2/2017 19:40,0.082
10/2/2017 19:50,0.056
10/2/2017 20:00,0.119
10/2/2017 20:10,0.056
10/2/2017 20:20,0.111
10/2/2017 20:30,0.089
10/2/2017 20:40,0.089
10/2/2017 20:50,0.115
10/2/2017 21:00,0.104
10/2/2017 21:10,0.03
10/2/2017 21:20,0.115
10/2/2017 21:30,0.096
10/2/2017 21:40,0.1
10/2/2017 21:50,0.085
10/2/2017 22:00,0.13
10/2/2017 22:10,0.115
10/2/2017 22:20,0.119
10/2/2017 22:30,0.111
10/2/2017 22:40,0.074
10/2/2017 22:50,0.059
10/2/2017 23:00,0.111
10/2/2017 23:10,0.093
10/2/2017 23:20,0.089
10/2/2017 23:30,0.096
10/2/2017 23:40,0.107
10/2/2017 23:50,0.085
10/3/2017 0:00,0.085
10/3/2017 0:10,0.119
10/3/2017 0:20,0.093
10/3/2017 0:30,0.063
10/3/2017 0:40,0.096
10/3/2017 0:50,0.067
10/3/2017 1:00,0.096
10/3/2017 1:10,0.133
10/3/2017 1:20,0.1
10/3/2017 1:30,0.07
10/3/2017 1:40,0.096
10/3/2017 1:50,0.096
10/3/2017 2:00,0.085
10/3/2017 2:10,0.093
10/3/2017 2:20,0.122
10/3/2017 2:30,0.085
10/3/2017 2:40,0.078
10/3/2017 2:50,0.107
10/3/2017 3:00,0.074
10/3/2017 3:10,0.044
10/3/2017 3:20,0.082
10/3/2017 3:30,0.052
10/3/2017 3:40,0.111
10/3/2017 3:50,0.082
10/3/2017 4:00,0.078
10/3/2017 4:10,0.078
10/3/2017 4:20,0.063
10/3/2017 4:30,0.093
10/3/2017 4:40,0.089
10/3/2017 4:50,0.082
10/3/2017 5:00,0.096
10/3/2017 5:10,0.078
10/3/2017 5:20,0.067
10/3/2017 5:30,0.111
10/3/2017 5:40,0.1
10/3/2017 5:50,0.048
10/3/2017 6:00,0.052
10/3/2017 6:10,0.078
10/3/2017 6:20,0.078
10/3/2017 6:30,0.115
10/3/2017 6:40,0.085
10/3/2017 6:50,0.104
10/3/2017 7:00,0.745
10/3/2017 7:10,2.608
10/3/2017 7:20,6.235
10/3/2017 7:30,11.74
10/3/2017 7:40,22.88
10/3/2017 7:50,38.08
10/3/2017 8:00,48.05
10/3/2017 8:10,63.81
10/3/2017 8:20,72.3
10/3/2017 8:30,68.25
10/3/2017 8:40,73.4
10/3/2017 8:50,93.6
10/3/2017 9:00,119
10/3/2017 9:10,145.5
10/3/2017 9:20,132.2
10/3/2017 9:30,122.2
10/3/2017 9:40,133.6
10/3/2017 9:50,133
10/3/2017 10:00,119.2
10/3/2017 10:10,138
10/3/2017 10:20,138.6
10/3/2017 10:30,132.7
10/3/2017 10:40,139.8
10/3/2017 10:50,206.2
10/3/2017 11:00,193.6
10/3/2017 11:10,154.8
10/3/2017 11:20,153.6
10/3/2017 11:30,215.9
10/3/2017 11:40,174.5
10/3/2017 11:50,142.4
10/3/2017 12:00,145.8
10/3/2017 12:10,162.4
10/3/2017 12:20,150.9
10/3/2017 12:30,141.4
10/3/2017 12:40,145.5
10/3/2017 12:50,141.6
10/3/2017 13:00,135.7
10/3/2017 13:10,135.2
10/3/2017 13:20,142.3
10/3/2017 13:30,185.7
10/3/2017 13:40,260.1
10/3/2017 13:50,211.5
10/3/2017 14:00,196.2
10/3/2017 14:10,209.3
10/3/2017 14:20,221.8
10/3/2017 14:30,179.7
10/3/2017 14:40,160.2
10/3/2017 14:50,174
10/3/2017 15:00,170.2
10/3/2017 15:10,169
10/3/2017 15:20,165.9
10/3/2017 15:30,166.7
10/3/2017 15:40,171.1
10/3/2017 15:50,195.8
10/3/2017 16:00,153.1
10/3/2017 16:10,159.5
10/3/2017 16:20,149.6
10/3/2017 16:30,136.6
10/3/2017 16:40,121.2
10/3/2017 16:50,133.6
10/3/2017 17:00,100.7
10/3/2017 17:10,102.9
10/3/2017 17:20,97.4
10/3/2017 17:30,84.8
10/3/2017 17:40,66.39
10/3/2017 17:50,66.83
10/3/2017 18:00,58.3
10/3/2017 18:10,50.78
10/3/2017 18:20,39.96
10/3/2017 18:30,26.79
10/3/2017 18:40,14.33
10/3/2017 18:50,5.831
10/3/2017 19:00,1.523
10/3/2017 19:10,0.311
10/3/2017 19:20,0.104
10/3/2017 19:30,0.089
10/3/2017 19:40,0.082
10/3/2017 19:50,0.056
10/3/2017 20:00,0.07
10/3/2017 20:10,0.078
10/3/2017 20:20,0.052
10/3/2017 20:30,0.085
10/3/2017 20:40,0.082
10/3/2017 20:50,0.107
10/3/2017 21:00,0.093
10/3/2017 21:10,0.085
10/3/2017 21:20,0.096
10/3/2017 21:30,0.067
10/3/2017 21:40,0.111
10/3/2017 21:50,0.096
10/3/2017 22:00,0.082
10/3/2017 22:10,0.111
10/3/2017 22:20,0.089
10/3/2017 22:30,0.078
10/3/2017 22:40,0.096
10/3/2017 22:50,0.081
10/3/2017 23:00,0.152
10/3/2017 23:10,0.081
10/3/2017 23:20,0.089
10/3/2017 23:30,0.078
10/3/2017 23:40,0.074
10/3/2017 23:50,0.093
10/4/2017 0:00,0.107
10/4/2017 0:10,0.096
10/4/2017 0:20,0.052
10/4/2017 0:30,0.137
10/4/2017 0:40,0.041
10/4/2017 0:50,0.074
10/4/2017 1:00,0.085
10/4/2017 1:10,0.085
10/4/2017 1:20,0.059
10/4/2017 1:30,0.07
10/4/2017 1:40,0.13
10/4/2017 1:50,0.07
10/4/2017 2:00,0.078
10/4/2017 2:10,0.115
10/4/2017 2:20,0.13
10/4/2017 2:30,0.104
10/4/2017 2:40,0.074
10/4/2017 2:50,0.078
10/4/2017 3:00,0.1
10/4/2017 3:10,0.126
10/4/2017 3:20,0.093
10/4/2017 3:30,0.056
10/4/2017 3:40,0.096
10/4/2017 3:50,0.085
10/4/2017 4:00,0.104
10/4/2017 4:10,0.119
10/4/2017 4:20,0.089
10/4/2017 4:30,0.063
10/4/2017 4:40,0.056
10/4/2017 4:50,0.107
10/4/2017 5:00,0.1
10/4/2017 5:10,0.093
10/4/2017 5:20,0.111
10/4/2017 5:30,0.111
10/4/2017 5:40,0.074
10/4/2017 5:50,0.07
10/4/2017 6:00,0.096
10/4/2017 6:10,0.07
10/4/2017 6:20,0.07
10/4/2017 6:30,0.104
10/4/2017 6:40,0.093
10/4/2017 6:50,0.078
10/4/2017 7:00,0.152
10/4/2017 7:10,0.537
10/4/2017 7:20,1.367
10/4/2017 7:30,2.716
10/4/2017 7:40,6.354
10/4/2017 7:50,19.85
10/4/2017 8:00,26.18
10/4/2017 8:10,31.03
10/4/2017 8:20,66.38
10/4/2017 8:30,95.6
10/4/2017 8:40,119
10/4/2017 8:50,79
10/4/2017 9:00,87.5
10/4/2017 9:10,102.4
10/4/2017 9:20,151.8
10/4/2017 9:30,179.6
10/4/2017 9:40,185.9
10/4/2017 9:50,185
10/4/2017 10:00,225.8
10/4/2017 10:10,130.3
10/4/2017 10:20,121.3
10/4/2017 10:30,157.9
10/4/2017 10:40,157.3
10/4/2017 10:50,221.2
10/4/2017 11:00,182.4
10/4/2017 11:10,240
10/4/2017 11:20,309.1
10/4/2017 11:30,268.4
10/4/2017 11:40,259.2
10/4/2017 11:50,195.5
10/4/2017 12:00,186.7
10/4/2017 12:10,162.2
10/4/2017 12:20,186.1
10/4/2017 12:30,169.1
10/4/2017 12:40,173.4
10/4/2017 12:50,242
10/4/2017 13:00,200.4
10/4/2017 13:10,187.6
10/4/2017 13:20,177.4
10/4/2017 13:30,169.6
10/4/2017 13:40,161
10/4/2017 13:50,193
10/4/2017 14:00,128.8
10/4/2017 14:10,116.4
10/4/2017 14:20,145.4
10/4/2017 14:30,119.4
10/4/2017 14:40,83.4
10/4/2017 14:50,132.4
10/4/2017 15:00,140.3
10/4/2017 15:10,211.2
10/4/2017 15:20,176.4
10/4/2017 15:30,163.5
10/4/2017 15:40,138.3
10/4/2017 15:50,89.6
10/4/2017 16:00,69.02
10/4/2017 16:10,81.7
10/4/2017 16:20,105.3
10/4/2017 16:30,131.2
10/4/2017 16:40,162.7
10/4/2017 16:50,137.5
10/4/2017 17:00,132.7
10/4/2017 17:10,93.3
10/4/2017 17:20,97
10/4/2017 17:30,84.7
10/4/2017 17:40,75.6
10/4/2017 17:50,57.4
10/4/2017 18:00,44.15
10/4/2017 18:10,37.69
10/4/2017 18:20,28.11
10/4/2017 18:30,19.26
10/4/2017 18:40,10.96
10/4/2017 18:50,4.879
10/4/2017 19:00,2.771
10/4/2017 19:10,0.674
10/4/2017 19:20,0.093
10/4/2017 19:30,0.089
10/4/2017 19:40,0.078
10/4/2017 19:50,0.111
10/4/2017 20:00,0.093
10/4/2017 20:10,0.085
10/4/2017 20:20,0.119
10/4/2017 20:30,0.081
10/4/2017 20:40,0.052
10/4/2017 20:50,0.07
10/4/2017 21:00,0.063
10/4/2017 21:10,0.115
10/4/2017 21:20,0.089
10/4/2017 21:30,0.089
10/4/2017 21:40,0.093
10/4/2017 21:50,0.093
10/4/2017 22:00,0.089
10/4/2017 22:10,0.1
10/4/2017 22:20,0.067
10/4/2017 22:30,0.115
10/4/2017 22:40,0.122
10/4/2017 22:50,0.07
10/4/2017 23:00,0.104
10/4/2017 23:10,0.093
10/4/2017 23:20,0.133
10/4/2017 23:30,0.122
10/4/2017 23:40,0.063
10/4/2017 23:50,0.119
10/5/2017 0:00,0.119
10/5/2017 0:10,0.104
10/5/2017 0:20,0.089
10/5/2017 0:30,0.13
10/5/2017 0:40,0.078
10/5/2017 0:50,0.111
10/5/2017 1:00,0.1
10/5/2017 1:10,0.074
10/5/2017 1:20,0.082
10/5/2017 1:30,0.085
10/5/2017 1:40,0.111
10/5/2017 1:50,0.115
10/5/2017 2:00,0.074
10/5/2017 2:10,0.104
10/5/2017 2:20,0.078
10/5/2017 2:30,0.096
10/5/2017 2:40,0.1
10/5/2017 2:50,0.119
10/5/2017 3:00,0.152
10/5/2017 3:10,0.115
10/5/2017 3:20,0.096
10/5/2017 3:30,0.082
10/5/2017 3:40,0.082
10/5/2017 3:50,0.104
10/5/2017 4:00,0.122
10/5/2017 4:10,0.111
10/5/2017 4:20,0.07
10/5/2017 4:30,0.089
10/5/2017 4:40,0.111
10/5/2017 4:50,0.085
10/5/2017 5:00,0.074
10/5/2017 5:10,0.13
10/5/2017 5:20,0.115
10/5/2017 5:30,0.093
10/5/2017 5:40,0.1
10/5/2017 5:50,0.085
10/5/2017 6:00,0.085
10/5/2017 6:10,0.085
10/5/2017 6:20,0.074
10/5/2017 6:30,0.115
10/5/2017 6:40,0.115
10/5/2017 6:50,0.156
10/5/2017 7:00,0.708
10/5/2017 7:10,1.7
10/5/2017 7:20,4.06
10/5/2017 7:30,16.02
10/5/2017 7:40,29.46
10/5/2017 7:50,38.76
10/5/2017 8:00,47.05
10/5/2017 8:10,61.7
10/5/2017 8:20,92.8
10/5/2017 8:30,121.3
10/5/2017 8:40,109.1
10/5/2017 8:50,124.6
10/5/2017 9:00,125.5
10/5/2017 9:10,171
10/5/2017 9:20,157.6
10/5/2017 9:30,156.7
10/5/2017 9:40,189.8
10/5/2017 9:50,196.4
10/5/2017 10:00,167.9
10/5/2017 10:10,150.3
10/5/2017 10:20,157.4
10/5/2017 10:30,143.5
10/5/2017 10:40,141.5
10/5/2017 10:50,125.3
10/5/2017 11:00,142.4
10/5/2017 11:10,173.5
10/5/2017 11:20,176.4
10/5/2017 11:30,208.4
10/5/2017 11:40,191.8
10/5/2017 11:50,116.3
10/5/2017 12:00,128.9
10/5/2017 12:10,122.7
10/5/2017 12:20,153.3
10/5/2017 12:30,126.4
10/5/2017 12:40,123
10/5/2017 12:50,103.3
10/5/2017 13:00,111.3
10/5/2017 13:10,100.4
10/5/2017 13:20,97.5
10/5/2017 13:30,109.6
10/5/2017 13:40,95.5
10/5/2017 13:50,98.8
10/5/2017 14:00,98
10/5/2017 14:10,87.1
10/5/2017 14:20,98.4
10/5/2017 14:30,103.2
10/5/2017 14:40,93.2
10/5/2017 14:50,99.5
10/5/2017 15:00,116
10/5/2017 15:10,107.2
10/5/2017 15:20,95.9
10/5/2017 15:30,93.8
10/5/2017 15:40,81.4
10/5/2017 15:50,70.5
10/5/2017 16:00,69.17
10/5/2017 16:10,72.5
10/5/2017 16:20,77.2
10/5/2017 16:30,70.4
10/5/2017 16:40,63.93
10/5/2017 16:50,56.64
10/5/2017 17:00,52.75
10/5/2017 17:10,58.42
10/5/2017 17:20,60.63
10/5/2017 17:30,54.28
10/5/2017 17:40,48.02
10/5/2017 17:50,41.86
10/5/2017 18:00,36.75
10/5/2017 18:10,29.04
10/5/2017 18:20,26.09
10/5/2017 18:30,18.86
10/5/2017 18:40,9.87
10/5/2017 18:50,4.182
10/5/2017 19:00,1.015
10/5/2017 19:10,0.204
10/5/2017 19:20,0.1
10/5/2017 19:30,0.078
10/5/2017 19:40,0.119
10/5/2017 19:50,0.081
10/5/2017 20:00,0.067
10/5/2017 20:10,0.096
10/5/2017 20:20,0.1
10/5/2017 20:30,0.111
10/5/2017 20:40,0.107
10/5/2017 20:50,0.085
10/5/2017 21:00,0.104
10/5/2017 21:10,0.078
10/5/2017 21:20,0.107
10/5/2017 21:30,0.059
10/5/2017 21:40,0.115
10/5/2017 21:50,0.13
10/5/2017 22:00,0.1
10/5/2017 22:10,0.122
10/5/2017 22:20,0.141
10/5/2017 22:30,0.13
10/5/2017 22:40,0.104
10/5/2017 22:50,0.1
10/5/2017 23:00,0.093
10/5/2017 23:10,0.1
10/5/2017 23:20,0.1
10/5/2017 23:30,0.111
10/5/2017 23:40,0.104
10/5/2017 23:50,0.13
10/6/2017 0:00,0.107
10/6/2017 0:10,0.085
10/6/2017 0:20,0.107
10/6/2017 0:30,0.152
10/6/2017 0:40,0.104
10/6/2017 0:50,0.111
10/6/2017 1:00,0.1
10/6/2017 1:10,0.167
10/6/2017 1:20,0.115
10/6/2017 1:30,0.126
10/6/2017 1:40,0.126
10/6/2017 1:50,0.111
10/6/2017 2:00,0.119
10/6/2017 2:10,0.148
10/6/2017 2:20,0.13
10/6/2017 2:30,0.074
10/6/2017 2:40,0.122
10/6/2017 2:50,0.122
10/6/2017 3:00,0.13
10/6/2017 3:10,0.115
10/6/2017 3:20,0.126
10/6/2017 3:30,0.126
10/6/2017 3:40,0.141
10/6/2017 3:50,0.1
10/6/2017 4:00,0.133
10/6/2017 4:10,0.111
10/6/2017 4:20,0.13
10/6/2017 4:30,0.104
10/6/2017 4:40,0.104
10/6/2017 4:50,0.115
10/6/2017 5:00,0.1
10/6/2017 5:10,0.144
10/6/2017 5:20,0.115
10/6/2017 5:30,0.1
10/6/2017 5:40,0.104
10/6/2017 5:50,0.104
10/6/2017 6:00,0.141
10/6/2017 6:10,0.1
10/6/2017 6:20,0.13
10/6/2017 6:30,0.133
10/6/2017 6:40,0.093
10/6/2017 6:50,0.096
10/6/2017 7:00,0.437
10/6/2017 7:10,4.909
10/6/2017 7:20,13.26
10/6/2017 7:30,20.09
10/6/2017 7:40,30
10/6/2017 7:50,44.5
