Datetime,GeneralDiffuseFlows
11/19/2017 7:40,0.57
11/19/2017 7:50,2.395
11/19/2017 8:00,6.319
11/19/2017 8:10,13.26
11/19/2017 8:20,32.66
11/19/2017 8:30,62.93
11/19/2017 8:40,94.4
11/19/2017 8:50,113.8
11/19/2017 9:00,107.3
11/19/2017 9:10,150.1
11/19/2017 9:20,198.4
11/19/2017 9:30,223.5
11/19/2017 9:40,247.2
11/19/2017 9:50,274.6
11/19/2017 10:00,297.2
11/19/2017 10:10,325.7
11/19/2017 10:20,349
11/19/2017 10:30,371.8
11/19/2017 10:40,393
11/19/2017 10:50,412.6
11/19/2017 11:00,431.9
11/19/2017 11:10,448.7
11/19/2017 11:20,464.4
11/19/2017 11:30,476.7
11/19/2017 11:40,486.5
11/19/2017 11:50,503.4
11/19/2017 12:00,481.3
11/19/2017 12:10,467.2
11/19/2017 12:20,524.1
11/19/2017 12:30,537.9
11/19/2017 12:40,534.3
11/19/2017 12:50,545.7
11/19/2017 13:00,531.1
11/19/2017 13:10,525.1
11/19/2017 13:20,470
11/19/2017 13:30,354.6
11/19/2017 13:40,386.3
11/19/2017 13:50,370.5
11/19/2017 14:00,363.3
11/19/2017 14:10,410.2
11/19/2017 14:20,456.2
11/19/2017 14:30,428.6
11/19/2017 14:40,403.6
11/19/2017 14:50,384.6
11/19/2017 15:00,411.8
11/19/2017 15:10,358.4
11/19/2017 15:20,349.4
11/19/2017 15:30,279
11/19/2017 15:40,269.9
11/19/2017 15:50,300.1
11/19/2017 16:00,244.8
11/19/2017 16:10,227.1
11/19/2017 16:20,244.6
11/19/2017 16:30,211.9
11/19/2017 16:40,179.3
11/19/2017 16:50,147.1
11/19/2017 17:00,129.2
11/19/2017 17:10,111
11/19/2017 17:20,89
11/19/2017 17:30,62.19
11/19/2017 17:40,34.09
11/19/2017 17:50,15.51
11/19/2017 18:00,7.27
11/19/2017 18:10,3.983
11/19/2017 18:20,2.121
11/19/2017 18:30,0.3
11/19/2017 18:40,0.055
11/19/2017 18:50,0.069
11/19/2017 19:00,0.073
11/19/2017 19:10,0.04
11/19/2017 19:20,0.048
11/19/2017 19:30,0.04
11/19/2017 19:40,0.033
11/19/2017 19:50,0.055
11/19/2017 20:00,0.048
11/19/2017 20:10,0.077
11/19/2017 20:20,0.044
11/19/2017 20:30,0.04
11/19/2017 20:40,0.048
11/19/2017 20:50,0.04
11/19/2017 21:00,0.04
11/19/2017 21:10,0.044
11/19/2017 21:20,0.055
11/19/2017 21:30,0.059
11/19/2017 21:40,0.055
11/19/2017 21:50,0.044
11/19/2017 22:00,0.062
11/19/2017 22:10,0.059
11/19/2017 22:20,0.037
11/19/2017 22:30,0.04
11/19/2017 22:40,0.044
11/19/2017 22:50,0.04
11/19/2017 23:00,0.055
11/19/2017 23:10,0.059
11/19/2017 23:20,0.066
11/19/2017 23:30,0.062
11/19/2017 23:40,0.033
11/19/2017 23:50,0.073
11/20/2017 0:00,0.066
11/20/2017 0:10,0.051
11/20/2017 0:20,0.055
11/20/2017 0:30,0.029
11/20/2017 0:40,0.044
11/20/2017 0:50,0.044
11/20/2017 1:00,0.018
11/20/2017 1:10,0.055
11/20/2017 1:20,0.059
11/20/2017 1:30,0.048
11/20/2017 1:40,0.022
11/20/2017 1:50,0.066
11/20/2017 2:00,0.048
11/20/2017 2:10,0.059
11/20/2017 2:20,0.037
11/20/2017 2:30,0.051
11/20/2017 2:40,0.051
11/20/2017 2:50,0.066
11/20/2017 3:00,0.044
11/20/2017 3:10,0.048
11/20/2017 3:20,0.062
11/20/2017 3:30,0.04
11/20/2017 3:40,0.04
11/20/2017 3:50,0.055
11/20/2017 4:00,0.055
11/20/2017 4:10,0.062
11/20/2017 4:20,0.055
11/20/2017 4:30,0.044
11/20/2017 4:40,0.04
11/20/2017 4:50,0.044
11/20/2017 5:00,0.069
11/20/2017 5:10,0.073
11/20/2017 5:20,0.051
11/20/2017 5:30,0.044
11/20/2017 5:40,0.048
11/20/2017 5:50,0.069
11/20/2017 6:00,0.051
11/20/2017 6:10,0.048
11/20/2017 6:20,0.055
11/20/2017 6:30,0.055
11/20/2017 6:40,0.051
11/20/2017 6:50,0.08
11/20/2017 7:00,0.077
11/20/2017 7:10,0.08
11/20/2017 7:20,0.091
11/20/2017 7:30,0.11
11/20/2017 7:40,0.545
11/20/2017 7:50,2.366
11/20/2017 8:00,5.964
11/20/2017 8:10,10.47
11/20/2017 8:20,40.6
11/20/2017 8:30,69
11/20/2017 8:40,93.1
11/20/2017 8:50,117.6
11/20/2017 9:00,144.2
11/20/2017 9:10,171
11/20/2017 9:20,197.5
11/20/2017 9:30,226.3
11/20/2017 9:40,252.9
11/20/2017 9:50,271.2
11/20/2017 10:00,303.2
11/20/2017 10:10,323.5
11/20/2017 10:20,344.7
11/20/2017 10:30,386.9
11/20/2017 10:40,397.7
11/20/2017 10:50,423.7
11/20/2017 11:00,421.6
11/20/2017 11:10,404.8
11/20/2017 11:20,422.7
11/20/2017 11:30,439.3
11/20/2017 11:40,447.2
11/20/2017 11:50,490.5
11/20/2017 12:00,486.5
11/20/2017 12:10,440.1
11/20/2017 12:20,410.6
11/20/2017 12:30,454.1
11/20/2017 12:40,513.1
11/20/2017 12:50,506
11/20/2017 13:00,573.2
11/20/2017 13:10,543.4
11/20/2017 13:20,613.8
11/20/2017 13:30,554.2
11/20/2017 13:40,553.9
11/20/2017 13:50,541.6
11/20/2017 14:00,490.5
11/20/2017 14:10,399
11/20/2017 14:20,538.1
11/20/2017 14:30,276.7
11/20/2017 14:40,156
11/20/2017 14:50,76.3
11/20/2017 15:00,68.22
11/20/2017 15:10,12.1
11/20/2017 15:20,59.51
11/20/2017 15:30,134.6
11/20/2017 15:40,204.9
11/20/2017 15:50,146.3
11/20/2017 16:00,108.5
11/20/2017 16:10,52.58
11/20/2017 16:20,34.83
11/20/2017 16:30,26.24
11/20/2017 16:40,38.42
11/20/2017 16:50,41.21
11/20/2017 17:00,40.52
11/20/2017 17:10,38.59
11/20/2017 17:20,32.18
11/20/2017 17:30,20.74
11/20/2017 17:40,13.69
11/20/2017 17:50,7.45
11/20/2017 18:00,4.589
11/20/2017 18:10,1.788
11/20/2017 18:20,0.541
11/20/2017 18:30,0.128
11/20/2017 18:40,0.048
11/20/2017 18:50,0.051
11/20/2017 19:00,0.062
11/20/2017 19:10,0.04
11/20/2017 19:20,0.022
11/20/2017 19:30,0.018
11/20/2017 19:40,0.033
11/20/2017 19:50,0.037
11/20/2017 20:00,0.044
11/20/2017 20:10,0.029
11/20/2017 20:20,0.029
11/20/2017 20:30,0.033
11/20/2017 20:40,0.029
11/20/2017 20:50,0.033
11/20/2017 21:00,0.044
11/20/2017 21:10,0.048
11/20/2017 21:20,0.029
11/20/2017 21:30,0.022
11/20/2017 21:40,0.029
11/20/2017 21:50,0.051
11/20/2017 22:00,0.051
11/20/2017 22:10,0.048
11/20/2017 22:20,0.037
11/20/2017 22:30,0.033
11/20/2017 22:40,0.033
11/20/2017 22:50,0.037
11/20/2017 23:00,0.037
11/20/2017 23:10,0.044
11/20/2017 23:20,0.022
11/20/2017 23:30,0.029
11/20/2017 23:40,0.051
11/20/2017 23:50,0.033
11/21/2017 0:00,0.033
11/21/2017 0:10,0.062
11/21/2017 0:20,0.04
11/21/2017 0:30,0.033
11/21/2017 0:40,0.055
11/21/2017 0:50,0.051
11/21/2017 1:00,0.04
11/21/2017 1:10,0.033
11/21/2017 1:20,0.048
11/21/2017 1:30,0.069
11/21/2017 1:40,0.033
11/21/2017 1:50,0.04
11/21/2017 2:00,0.033
11/21/2017 2:10,0.059
11/21/2017 2:20,0.048
11/21/2017 2:30,0.026
11/21/2017 2:40,0.059
11/21/2017 2:50,0.044
11/21/2017 3:00,0.037
11/21/2017 3:10,0.037
11/21/2017 3:20,0.04
11/21/2017 3:30,0.069
11/21/2017 3:40,0.051
11/21/2017 3:50,0.055
11/21/2017 4:00,0.048
11/21/2017 4:10,0.048
11/21/2017 4:20,0.048
11/21/2017 4:30,0.037
11/21/2017 4:40,0.044
11/21/2017 4:50,0.037
11/21/2017 5:00,0.055
11/21/2017 5:10,0.037
11/21/2017 5:20,0.048
11/21/2017 5:30,0.048
11/21/2017 5:40,0.033
11/21/2017 5:50,0.044
11/21/2017 6:00,0.055
11/21/2017 6:10,0.037
11/21/2017 6:20,0.04
11/21/2017 6:30,0.055
11/21/2017 6:40,0.062
11/21/2017 6:50,0.048
11/21/2017 7:00,0.073
11/21/2017 7:10,0.04
11/21/2017 7:20,0.08
11/21/2017 7:30,0.077
11/21/2017 7:40,0.468
11/21/2017 7:50,1.968
11/21/2017 8:00,5.205
11/21/2017 8:10,9.43
11/21/2017 8:20,38.07
11/21/2017 8:30,70.4
11/21/2017 8:40,94.6
11/21/2017 8:50,118.7
11/21/2017 9:00,144.8
11/21/2017 9:10,171.3
11/21/2017 9:20,198.7
11/21/2017 9:30,225.1
11/21/2017 9:40,251.7
11/21/2017 9:50,277.9
11/21/2017 10:00,303.2
11/21/2017 10:10,327.3
11/21/2017 10:20,351
11/21/2017 10:30,373.4
11/21/2017 10:40,394.8
11/21/2017 10:50,415.3
11/21/2017 11:00,434.8
11/21/2017 11:10,451.9
11/21/2017 11:20,468.2
11/21/2017 11:30,482.5
11/21/2017 11:40,494.3
11/21/2017 11:50,504
11/21/2017 12:00,509.9
11/21/2017 12:10,516.1
11/21/2017 12:20,522.1
11/21/2017 12:30,528.2
11/21/2017 12:40,531.3
11/21/2017 12:50,534
11/21/2017 13:00,533
11/21/2017 13:10,529
11/21/2017 13:20,525.7
11/21/2017 13:30,523.6
11/21/2017 13:40,517
11/21/2017 13:50,512.8
11/21/2017 14:00,503.6
11/21/2017 14:10,491.2
11/21/2017 14:20,481
11/21/2017 14:30,463.6
11/21/2017 14:40,450.1
11/21/2017 14:50,433.6
11/21/2017 15:00,412.6
11/21/2017 15:10,394.6
11/21/2017 15:20,385.7
11/21/2017 15:30,308.4
11/21/2017 15:40,235.1
11/21/2017 15:50,201.8
11/21/2017 16:00,232.8
11/21/2017 16:10,93
11/21/2017 16:20,154.5
11/21/2017 16:30,191.9
11/21/2017 16:40,168.6
11/21/2017 16:50,141.8
11/21/2017 17:00,133
11/21/2017 17:10,105.6
11/21/2017 17:20,84.1
11/21/2017 17:30,63.53
11/21/2017 17:40,37.38
11/21/2017 17:50,12.12
11/21/2017 18:00,7.56
11/21/2017 18:10,3.503
11/21/2017 18:20,1.086
11/21/2017 18:30,0.227
11/21/2017 18:40,0.062
11/21/2017 18:50,0.062
11/21/2017 19:00,0.059
11/21/2017 19:10,0.055
11/21/2017 19:20,0.037
11/21/2017 19:30,0.026
11/21/2017 19:40,0.048
11/21/2017 19:50,0.048
11/21/2017 20:00,0.044
11/21/2017 20:10,0.062
11/21/2017 20:20,0.044
11/21/2017 20:30,0.062
11/21/2017 20:40,0.051
11/21/2017 20:50,0.055
11/21/2017 21:00,0.048
11/21/2017 21:10,0.066
11/21/2017 21:20,0.08
11/21/2017 21:30,0.051
11/21/2017 21:40,0.077
11/21/2017 21:50,0.073
11/21/2017 22:00,0.048
11/21/2017 22:10,0.066
11/21/2017 22:20,0.062
11/21/2017 22:30,0.033
11/21/2017 22:40,0.044
11/21/2017 22:50,0.026
11/21/2017 23:00,0.037
11/21/2017 23:10,0.029
11/21/2017 23:20,0.062
11/21/2017 23:30,0.044
11/21/2017 23:40,0.055
11/21/2017 23:50,0.026
11/22/2017 0:00,0.059
11/22/2017 0:10,0.07
11/22/2017 0:20,0.044
11/22/2017 0:30,0.066
11/22/2017 0:40,0.07
11/22/2017 0:50,0.059
11/22/2017 1:00,0.066
11/22/2017 1:10,0.062
11/22/2017 1:20,0.04
11/22/2017 1:30,0.062
11/22/2017 1:40,0.055
11/22/2017 1:50,0.051
11/22/2017 2:00,0.048
11/22/2017 2:10,0.022
11/22/2017 2:20,0.044
11/22/2017 2:30,0.048
11/22/2017 2:40,0.044
11/22/2017 2:50,0.051
11/22/2017 3:00,0.055
11/22/2017 3:10,0.051
11/22/2017 3:20,0.073
11/22/2017 3:30,0.055
11/22/2017 3:40,0.04
11/22/2017 3:50,0.048
11/22/2017 4:00,0.044
11/22/2017 4:10,0.037
11/22/2017 4:20,0.029
11/22/2017 4:30,0.022
11/22/2017 4:40,0.022
11/22/2017 4:50,0.07
11/22/2017 5:00,0.037
11/22/2017 5:10,0.037
11/22/2017 5:20,0.04
11/22/2017 5:30,0.033
11/22/2017 5:40,0.051
11/22/2017 5:50,0.033
11/22/2017 6:00,0.07
11/22/2017 6:10,0.04
11/22/2017 6:20,0.037
11/22/2017 6:30,0.044
11/22/2017 6:40,0.04
11/22/2017 6:50,0.059
11/22/2017 7:00,0.037
11/22/2017 7:10,0.051
11/22/2017 7:20,0.04
11/22/2017 7:30,0.051
11/22/2017 7:40,0.271
11/22/2017 7:50,1.54
11/22/2017 8:00,3.903
11/22/2017 8:10,7.45
11/22/2017 8:20,13.12
11/22/2017 8:30,52.8
11/22/2017 8:40,65.42
11/22/2017 8:50,111.2
11/22/2017 9:00,136.6
11/22/2017 9:10,162
11/22/2017 9:20,194.4
11/22/2017 9:30,231.4
11/22/2017 9:40,272.2
11/22/2017 9:50,92.2
11/22/2017 10:00,75.5
11/22/2017 10:10,253.7
11/22/2017 10:20,270.5
11/22/2017 10:30,199.2
11/22/2017 10:40,543.6
11/22/2017 10:50,346.1
11/22/2017 11:00,461.1
11/22/2017 11:10,532.2
11/22/2017 11:20,517.8
11/22/2017 11:30,477.7
11/22/2017 11:40,455.5
11/22/2017 11:50,554
11/22/2017 12:00,615
11/22/2017 12:10,564.3
11/22/2017 12:20,255.2
11/22/2017 12:30,235
11/22/2017 12:40,179.9
11/22/2017 12:50,250
11/22/2017 13:00,270.9
11/22/2017 13:10,247.2
11/22/2017 13:20,415
11/22/2017 13:30,596.1
11/22/2017 13:40,626.8
11/22/2017 13:50,608
11/22/2017 14:00,624.3
11/22/2017 14:10,678.1
11/22/2017 14:20,495.8
11/22/2017 14:30,126.6
11/22/2017 14:40,107.3
11/22/2017 14:50,131.5
11/22/2017 15:00,162.7
11/22/2017 15:10,202.4
11/22/2017 15:20,238.1
11/22/2017 15:30,126.2
11/22/2017 15:40,135.5
11/22/2017 15:50,166.8
11/22/2017 16:00,70.8
11/22/2017 16:10,50.66
11/22/2017 16:20,44.89
11/22/2017 16:30,55.89
11/22/2017 16:40,49.68
11/22/2017 16:50,31.11
11/22/2017 17:00,53.13
11/22/2017 17:10,70.1
11/22/2017 17:20,28.5
11/22/2017 17:30,47.27
11/22/2017 17:40,19.64
11/22/2017 17:50,11.75
11/22/2017 18:00,7.52
11/22/2017 18:10,3.461
11/22/2017 18:20,0.951
11/22/2017 18:30,0.157
11/22/2017 18:40,0.048
11/22/2017 18:50,0.066
11/22/2017 19:00,0.04
11/22/2017 19:10,0.044
11/22/2017 19:20,0.07
11/22/2017 19:30,0.033
11/22/2017 19:40,0.073
11/22/2017 19:50,0.059
11/22/2017 20:00,0.059
11/22/2017 20:10,0.055
11/22/2017 20:20,0.04
11/22/2017 20:30,0.059
11/22/2017 20:40,0.07
11/22/2017 20:50,0.07
11/22/2017 21:00,0.051
11/22/2017 21:10,0.048
11/22/2017 21:20,0.055
11/22/2017 21:30,0.048
11/22/2017 21:40,0.062
11/22/2017 21:50,0.051
11/22/2017 22:00,0.073
11/22/2017 22:10,0.048
11/22/2017 22:20,0.066
11/22/2017 22:30,0.066
11/22/2017 22:40,0.066
11/22/2017 22:50,0.048
11/22/2017 23:00,0.051
11/22/2017 23:10,0.04
11/22/2017 23:20,0.055
11/22/2017 23:30,0.048
11/22/2017 23:40,0.066
11/22/2017 23:50,0.073
11/23/2017 0:00,0.059
11/23/2017 0:10,0.066
11/23/2017 0:20,0.055
11/23/2017 0:30,0.051
11/23/2017 0:40,0.07
11/23/2017 0:50,0.073
11/23/2017 1:00,0.051
11/23/2017 1:10,0.062
11/23/2017 1:20,0.066
11/23/2017 1:30,0.048
11/23/2017 1:40,0.048
11/23/2017 1:50,0.048
11/23/2017 2:00,0.029
11/23/2017 2:10,0.059
11/23/2017 2:20,0.062
11/23/2017 2:30,0.059
11/23/2017 2:40,0.066
11/23/2017 2:50,0.08
11/23/2017 3:00,0.073
11/23/2017 3:10,0.048
11/23/2017 3:20,0.073
11/23/2017 3:30,0.062
11/23/2017 3:40,0.033
11/23/2017 3:50,0.037
11/23/2017 4:00,0.037
11/23/2017 4:10,0.051
11/23/2017 4:20,0.033
11/23/2017 4:30,0.077
11/23/2017 4:40,0.048
11/23/2017 4:50,0.051
11/23/2017 5:00,0.04
11/23/2017 5:10,0.051
11/23/2017 5:20,0.07
11/23/2017 5:30,0.059
11/23/2017 5:40,0.044
11/23/2017 5:50,0.062
11/23/2017 6:00,0.07
11/23/2017 6:10,0.07
11/23/2017 6:20,0.055
11/23/2017 6:30,0.062
11/23/2017 6:40,0.048
11/23/2017 6:50,0.07
11/23/2017 7:00,0.044
11/23/2017 7:10,0.037
11/23/2017 7:20,0.062
11/23/2017 7:30,0.073
11/23/2017 7:40,0.183
11/23/2017 7:50,0.944
11/23/2017 8:00,2.425
11/23/2017 8:10,5.015
11/23/2017 8:20,9.86
11/23/2017 8:30,16.68
11/23/2017 8:40,25.03
11/23/2017 8:50,24.94
11/23/2017 9:00,41.35
11/23/2017 9:10,131.1
11/23/2017 9:20,153.3
11/23/2017 9:30,173.9
11/23/2017 9:40,219.3
11/23/2017 9:50,201.5
11/23/2017 10:00,279.8
11/23/2017 10:10,331.9
11/23/2017 10:20,363.5
11/23/2017 10:30,376.6
11/23/2017 10:40,365.1
11/23/2017 10:50,433.3
11/23/2017 11:00,448.2
11/23/2017 11:10,476.5
11/23/2017 11:20,452.9
11/23/2017 11:30,451.5
11/23/2017 11:40,469.1
11/23/2017 11:50,478.9
11/23/2017 12:00,488.5
11/23/2017 12:10,497.8
11/23/2017 12:20,504.4
11/23/2017 12:30,510.9
11/23/2017 12:40,514.8
11/23/2017 12:50,519.2
11/23/2017 13:00,522.3
11/23/2017 13:10,524.7
11/23/2017 13:20,522.1
11/23/2017 13:30,521.3
11/23/2017 13:40,518.7
11/23/2017 13:50,541.3
11/23/2017 14:00,578.1
11/23/2017 14:10,592
11/23/2017 14:20,204.6
11/23/2017 14:30,99.3
11/23/2017 14:40,314.6
11/23/2017 14:50,122.5
11/23/2017 15:00,81.5
11/23/2017 15:10,85
11/23/2017 15:20,101.4
11/23/2017 15:30,256.5
11/23/2017 15:40,329.4
11/23/2017 15:50,313.5
11/23/2017 16:00,279.9
11/23/2017 16:10,255.6
11/23/2017 16:20,224.4
11/23/2017 16:30,196
11/23/2017 16:40,168.7
11/23/2017 16:50,144.6
11/23/2017 17:00,121.1
11/23/2017 17:10,98.2
11/23/2017 17:20,77.4
11/23/2017 17:30,56.06
11/23/2017 17:40,29.08
11/23/2017 17:50,10.36
11/23/2017 18:00,6.892
11/23/2017 18:10,3.292
11/23/2017 18:20,0.827
11/23/2017 18:30,0.146
11/23/2017 18:40,0.095
11/23/2017 18:50,0.04
11/23/2017 19:00,0.066
11/23/2017 19:10,0.091
11/23/2017 19:20,0.077
11/23/2017 19:30,0.084
11/23/2017 19:40,0.091
11/23/2017 19:50,0.048
11/23/2017 20:00,0.066
11/23/2017 20:10,0.062
11/23/2017 20:20,0.062
11/23/2017 20:30,0.066
11/23/2017 20:40,0.066
11/23/2017 20:50,0.059
11/23/2017 21:00,0.059
11/23/2017 21:10,0.099
11/23/2017 21:20,0.062
11/23/2017 21:30,0.044
11/23/2017 21:40,0.062
11/23/2017 21:50,0.059
11/23/2017 22:00,0.059
11/23/2017 22:10,0.077
11/23/2017 22:20,0.062
11/23/2017 22:30,0.091
11/23/2017 22:40,0.08
11/23/2017 22:50,0.051
11/23/2017 23:00,0.07
11/23/2017 23:10,0.051
11/23/2017 23:20,0.073
11/23/2017 23:30,0.055
11/23/2017 23:40,0.055
11/23/2017 23:50,0.08
11/24/2017 0:00,0.055
11/24/2017 0:10,0.059
11/24/2017 0:20,0.07
11/24/2017 0:30,0.062
11/24/2017 0:40,0.08
11/24/2017 0:50,0.059
11/24/2017 1:00,0.037
11/24/2017 1:10,0.059
11/24/2017 1:20,0.077
11/24/2017 1:30,0.044
11/24/2017 1:40,0.055
11/24/2017 1:50,0.059
11/24/2017 2:00,0.051
11/24/2017 2:10,0.055
11/24/2017 2:20,0.084
11/24/2017 2:30,0.051
11/24/2017 2:40,0.059
11/24/2017 2:50,0.059
11/24/2017 3:00,0.073
11/24/2017 3:10,0.073
11/24/2017 3:20,0.059
11/24/2017 3:30,0.07
11/24/2017 3:40,0.073
11/24/2017 3:50,0.07
11/24/2017 4:00,0.077
11/24/2017 4:10,0.077
11/24/2017 4:20,0.08
11/24/2017 4:30,0.04
11/24/2017 4:40,0.084
11/24/2017 4:50,0.07
11/24/2017 5:00,0.055
11/24/2017 5:10,0.073
11/24/2017 5:20,0.07
11/24/2017 5:30,0.059
11/24/2017 5:40,0.073
11/24/2017 5:50,0.095
11/24/2017 6:00,0.062
11/24/2017 6:10,0.113
11/24/2017 6:20,0.066
11/24/2017 6:30,0.099
11/24/2017 6:40,0.08
11/24/2017 6:50,0.095
11/24/2017 7:00,0.08
11/24/2017 7:10,0.051
11/24/2017 7:20,0.055
11/24/2017 7:30,0.08
11/24/2017 7:40,0.285
11/24/2017 7:50,1.441
11/24/2017 8:00,4.265
11/24/2017 8:10,8.23
11/24/2017 8:20,27.66
11/24/2017 8:30,61.34
11/24/2017 8:40,84.1
11/24/2017 8:50,108.1
11/24/2017 9:00,132.1
11/24/2017 9:10,158
11/24/2017 9:20,184.3
11/24/2017 9:30,210.4
11/24/2017 9:40,235.8
11/24/2017 9:50,262
11/24/2017 10:00,289.6
11/24/2017 10:10,313.1
11/24/2017 10:20,306.2
11/24/2017 10:30,357.2
11/24/2017 10:40,315.8
11/24/2017 10:50,405.5
11/24/2017 11:00,434.5
11/24/2017 11:10,485.3
11/24/2017 11:20,377.3
11/24/2017 11:30,308.3
11/24/2017 11:40,371.8
11/24/2017 11:50,272.1
11/24/2017 12:00,452.8
11/24/2017 12:10,506.2
11/24/2017 12:20,510.5
11/24/2017 12:30,529.2
11/24/2017 12:40,608.1
11/24/2017 12:50,489.5
11/24/2017 13:00,213.6
11/24/2017 13:10,498.2
11/24/2017 13:20,508.6
11/24/2017 13:30,501.7
11/24/2017 13:40,495.1
11/24/2017 13:50,486.6
11/24/2017 14:00,476
11/24/2017 14:10,465.6
11/24/2017 14:20,453.8
11/24/2017 14:30,440.8
11/24/2017 14:40,426.1
11/24/2017 14:50,410.8
11/24/2017 15:00,393.6
11/24/2017 15:10,375
11/24/2017 15:20,355.3
11/24/2017 15:30,333.5
11/24/2017 15:40,311.6
11/24/2017 15:50,288.9
11/24/2017 16:00,263.5
11/24/2017 16:10,239.3
11/24/2017 16:20,214.1
11/24/2017 16:30,189.7
11/24/2017 16:40,165.7
11/24/2017 16:50,141.6
11/24/2017 17:00,118.5
11/24/2017 17:10,96
11/24/2017 17:20,75.8
11/24/2017 17:30,56.07
11/24/2017 17:40,26.93
11/24/2017 17:50,9.89
11/24/2017 18:00,6.094
11/24/2017 18:10,2.992
11/24/2017 18:20,0.889
11/24/2017 18:30,0.219
11/24/2017 18:40,0.102
11/24/2017 18:50,0.091
11/24/2017 19:00,0.04
11/24/2017 19:10,0.07
11/24/2017 19:20,0.055
11/24/2017 19:30,0.073
11/24/2017 19:40,0.084
11/24/2017 19:50,0.04
11/24/2017 20:00,0.059
11/24/2017 20:10,0.037
11/24/2017 20:20,0.073
11/24/2017 20:30,0.066
11/24/2017 20:40,0.059
11/24/2017 20:50,0.055
11/24/2017 21:00,0.08
11/24/2017 21:10,0.059
11/24/2017 21:20,0.055
11/24/2017 21:30,0.051
11/24/2017 21:40,0.08
11/24/2017 21:50,0.044
11/24/2017 22:00,0.048
11/24/2017 22:10,0.051
11/24/2017 22:20,0.048
11/24/2017 22:30,0.059
11/24/2017 22:40,0.073
11/24/2017 22:50,0.048
11/24/2017 23:00,0.051
11/24/2017 23:10,0.073
11/24/2017 23:20,0.066
11/24/2017 23:30,0.048
11/24/2017 23:40,0.07
11/24/2017 23:50,0.059
11/25/2017 0:00,0.091
11/25/2017 0:10,0.062
11/25/2017 0:20,0.08
11/25/2017 0:30,0.08
11/25/2017 0:40,0.051
11/25/2017 0:50,0.044
11/25/2017 1:00,0.088
11/25/2017 1:10,0.048
11/25/2017 1:20,0.062
11/25/2017 1:30,0.077
11/25/2017 1:40,0.051
11/25/2017 1:50,0.066
11/25/2017 2:00,0.062
11/25/2017 2:10,0.051
11/25/2017 2:20,0.073
11/25/2017 2:30,0.055
11/25/2017 2:40,0.059
11/25/2017 2:50,0.04
11/25/2017 3:00,0.048
11/25/2017 3:10,0.07
11/25/2017 3:20,0.062
11/25/2017 3:30,0.08
11/25/2017 3:40,0.066
11/25/2017 3:50,0.102
11/25/2017 4:00,0.055
11/25/2017 4:10,0.08
11/25/2017 4:20,0.022
11/25/2017 4:30,0.066
11/25/2017 4:40,0.044
11/25/2017 4:50,0.059
11/25/2017 5:00,0.066
11/25/2017 5:10,0.059
11/25/2017 5:20,0.055
11/25/2017 5:30,0.048
11/25/2017 5:40,0.084
11/25/2017 5:50,0.044
11/25/2017 6:00,0.048
11/25/2017 6:10,0.048
11/25/2017 6:20,0.044
11/25/2017 6:30,0.077
11/25/2017 6:40,0.048
11/25/2017 6:50,0.059
11/25/2017 7:00,0.059
11/25/2017 7:10,0.062
11/25/2017 7:20,0.073
11/25/2017 7:30,0.044
11/25/2017 7:40,0.249
11/25/2017 7:50,1.288
11/25/2017 8:00,3.815
11/25/2017 8:10,8.03
11/25/2017 8:20,25.24
11/25/2017 8:30,61.49
11/25/2017 8:40,84.3
11/25/2017 8:50,108.3
11/25/2017 9:00,133
11/25/2017 9:10,158.7
11/25/2017 9:20,183.8
11/25/2017 9:30,209.7
11/25/2017 9:40,235.2
11/25/2017 9:50,259.4
11/25/2017 10:00,284.4
11/25/2017 10:10,308.3
11/25/2017 10:20,331.5
11/25/2017 10:30,353.1
11/25/2017 10:40,376.2
11/25/2017 10:50,396.9
11/25/2017 11:00,414.4
11/25/2017 11:10,429
11/25/2017 11:20,444.8
11/25/2017 11:30,459.9
11/25/2017 11:40,473.1
11/25/2017 11:50,484.5
11/25/2017 12:00,493.3
11/25/2017 12:10,500.1
11/25/2017 12:20,508
11/25/2017 12:30,514.9
11/25/2017 12:40,525.2
11/25/2017 12:50,519.6
11/25/2017 13:00,509.4
11/25/2017 13:10,424.1
11/25/2017 13:20,543.6
11/25/2017 13:30,423.5
11/25/2017 13:40,476.5
11/25/2017 13:50,511.8
11/25/2017 14:00,459.1
11/25/2017 14:10,460.1
11/25/2017 14:20,462.6
11/25/2017 14:30,447.1
11/25/2017 14:40,432.3
11/25/2017 14:50,413.4
11/25/2017 15:00,391.5
11/25/2017 15:10,373.4
11/25/2017 15:20,351.5
11/25/2017 15:30,333.4
11/25/2017 15:40,309.2
11/25/2017 15:50,286.8
11/25/2017 16:00,262.4
11/25/2017 16:10,235.3
11/25/2017 16:20,213.6
11/25/2017 16:30,187.7
11/25/2017 16:40,163.1
11/25/2017 16:50,139
11/25/2017 17:00,116.7
11/25/2017 17:10,94.5
11/25/2017 17:20,73
11/25/2017 17:30,52.95
11/25/2017 17:40,26.41
11/25/2017 17:50,11.76
11/25/2017 18:00,7.03
11/25/2017 18:10,3.723
11/25/2017 18:20,1.236
11/25/2017 18:30,0.165
11/25/2017 18:40,0.073
11/25/2017 18:50,0.062
11/25/2017 19:00,0.051
11/25/2017 19:10,0.062
11/25/2017 19:20,0.059
11/25/2017 19:30,0.051
11/25/2017 19:40,0.055
